id,fraction,token_index,c_dir,c_conf,e_dir,p_finalize,direction_entropy,top_direction,top_prob,u_t,z_pos,z_neg,baseline_length,baseline_correct,latency_sec,tokens_per_sec,distinct_2,distinct_3,repeat_4gram_rate,max_repeated_line_count
gsm8k_train_5,0.7,179,0.13874670445024706,0.2802954361658588,0.7163131862989148,0.13356762372910455,0.8612532955497529,alternative,0.37459966449607085,-0.942996623718888,-6.868391481749745,-5.925394858030857,256,True,6.689251861011144,38.2703485111866,0.8811188811188811,0.9647887323943662,0.0,5
gsm8k_train_5,0.8,205,0.09875010430348852,0.3777007922479348,0.7836202938549405,0.11862546761599269,0.9012498956965115,alternative,0.38463069341721545,-0.4993186912029417,-6.203813353706163,-5.704494662503222,256,True,6.689251861011144,38.2703485111866,0.8811188811188811,0.9647887323943662,0.0,5
gsm8k_train_6,0.1,20,0.1487727967842155,0.3428719227452637,0.4924427498416041,0.446105874486394,0.8512272032157845,finalize,0.446105874486394,-0.6505219676762275,-7.047951780131888,-6.397429812455661,197,True,5.027253573003691,39.18640608420636,0.84251968503937,0.9126984126984127,0.04,1
gsm8k_train_6,0.2,39,0.13463937092989942,0.25415760578954144,0.7668319717175469,0.10210762175635034,0.8653606290701006,verify,0.42610839715552645,-1.0765597402437939,-6.123448770623486,-5.046889030379692,197,True,5.027253573003691,39.18640608420636,0.84251968503937,0.9126984126984127,0.04,1
gsm8k_train_6,0.3,59,0.17819530614551293,0.29994933503429366,0.6321905734501655,0.1639986121396003,0.8218046938544871,verify,0.4780552369682041,-0.8475391337718401,-6.929046972928738,-6.081507839156898,197,True,5.027253573003691,39.18640608420636,0.84251968503937,0.9126984126984127,0.04,1
gsm8k_train_6,0.4,79,0.036367372345591065,0.24067922853964566,0.7854516793937533,0.17391480266933476,0.9636326276544089,verify,0.3131076484985361,-1.1489592668996238,-6.739923228137081,-5.590963961237457,197,True,5.027253573003691,39.18640608420636,0.84251968503937,0.9126984126984127,0.04,1
gsm8k_train_6,0.5,98,0.14943800745749491,0.14240035166485476,0.6688645409438903,0.16121768638114245,0.8505619925425051,verify,0.4438224719383268,-1.7954949117280963,-7.759558883266637,-5.964063971538541,197,True,5.027253573003691,39.18640608420636,0.84251968503937,0.9126984126984127,0.04,1
gsm8k_train_6,0.6,118,0.15512406809542933,0.33850411233990035,0.6259921832212502,0.1939962244658215,0.8448759319045707,alternative,0.4748626009375004,-0.6699675258533357,-6.551282514045649,-5.8813149881923135,197,True,5.027253573003691,39.18640608420636,0.84251968503937,0.9126984126984127,0.04,1
gsm8k_train_6,0.7,138,0.09794534816864509,0.23102178087499417,0.7199197127599811,0.16867581170017873,0.9020546518313549,alternative,0.3684619262338617,-1.2025506498909824,-7.195582660960653,-5.993032011069671,197,True,5.027253573003691,39.18640608420636,0.84251968503937,0.9126984126984127,0.04,1
gsm8k_train_6,0.8,158,0.13754701342930176,0.2157942836612669,0.5270879471360267,0.36704730550696063,0.8624529865706982,finalize,0.36704730550696063,-1.2903458158053942,-7.053416414580858,-5.763070598775464,197,True,5.027253573003691,39.18640608420636,0.84251968503937,0.9126984126984127,0.04,1
gsm8k_train_7,0.1,26,0.10449798027742241,0.27310193840463054,0.5944752437664401,0.3075634337185097,0.8955020197225776,finalize,0.3075634337185097,-0.9789411235761856,-6.640155695226301,-5.661214571650115,256,False,6.587002623011358,38.86441446154539,0.7894736842105263,0.8863636363636364,0.061068702290076333,1
gsm8k_train_7,0.2,51,0.14507955298038622,0.291434400388676,0.7145394842478402,0.12947071726337903,0.8549204470196138,alternative,0.41295007258054983,-0.8884277053582199,-6.511138788302479,-5.622711082944259,256,False,6.587002623011358,38.86441446154539,0.7894736842105263,0.8863636363636364,0.061068702290076333,1
gsm8k_train_7,0.3,77,0.24643921182582662,0.2840874460174538,0.7659002304224964,0.03479867621516164,0.7535607881741734,alternative,0.4614712748465742,-0.9242759289134472,-8.245816067656271,-7.321540138742824,256,False,6.587002623011358,38.86441446154539,0.7894736842105263,0.8863636363636364,0.061068702290076333,1
gsm8k_train_7,0.4,102,0.07182833741873096,0.2995323636974779,0.6333605200583302,0.30593632556969447,0.928171662581269,finalize,0.30593632556969447,-0.8495256930492214,-6.524712873662761,-5.675187180613539,256,False,6.587002623011358,38.86441446154539,0.7894736842105263,0.8863636363636364,0.061068702290076333,1
gsm8k_train_7,0.5,128,0.1381597419205578,0.26621203454618475,0.694807983441658,0.1506702798930399,0.8618402580794422,alternative,0.4268191188481622,-1.0139269978759735,-6.302220926362639,-5.288293928486666,256,False,6.587002623011358,38.86441446154539,0.7894736842105263,0.8863636363636364,0.061068702290076333,1
gsm8k_train_7,0.6,154,0.1741590155422429,0.26130742629688936,0.8289023283687944,0.043864552091913415,0.8258409844577571,verify,0.4730552388170826,-1.0391842385866328,-6.093427149851086,-5.054242911264454,256,False,6.587002623011358,38.86441446154539,0.7894736842105263,0.8863636363636364,0.061068702290076333,1
gsm8k_train_7,0.7,179,0.04293027110595826,0.37332093332958194,0.6849626077778393,0.2777173584153447,0.9570697288940417,finalize,0.2777173584153447,-0.517996093426488,-6.086843595438812,-5.568847502012324,256,False,6.587002623011358,38.86441446154539,0.7894736842105263,0.8863636363636364,0.061068702290076333,1
gsm8k_train_7,0.8,205,0.09522168434174794,0.33283641264322694,0.7149843262171992,0.1758265893653089,0.9047783156582521,verify,0.34055874475471143,-0.6953841582982996,-6.796743531110064,-6.101359372811764,256,False,6.587002623011358,38.86441446154539,0.7894736842105263,0.8863636363636364,0.061068702290076333,1
gsm8k_train_8,0.1,18,0.12599869133903507,0.22356521957410838,0.5739590968384273,0.3001302027610815,0.8740013086609649,verify,0.33763886234033363,-1.2450094656763984,-7.5475069326008795,-6.302497466924481,182,False,4.627441329997964,39.33059049720681,0.8608695652173913,0.9298245614035088,0.04424778761061947,1
gsm8k_train_8,0.2,36,0.18377008603940082,0.2522637596222566,0.7158223109455168,0.09829972073918238,0.8162299139605992,verify,0.4884368172278311,-1.0865750906666083,-6.9095916731230185,-5.82301658245641,182,False,4.627441329997964,39.33059049720681,0.8608695652173913,0.9298245614035088,0.04424778761061947,1
gsm8k_train_8,0.3,55,0.10860170613953612,0.298460999719036,0.6172460798551649,0.26573005471540095,0.8913982938604639,verify,0.3217636860942937,-0.8546372234618342,-7.222214372093728,-6.367577148631894,182,False,4.627441329997964,39.33059049720681,0.8608695652173913,0.9298245614035088,0.04424778761061947,1
gsm8k_train_8,0.4,73,0.1599136498618271,0.2756617392073247,0.5430908686018837,0.28671382695034847,0.8400863501381729,alternative,0.34385109007105147,-0.966083962821763,-6.582194197585093,-5.61611023476333,182,False,4.627441329997964,39.33059049720681,0.8608695652173913,0.9298245614035088,0.04424778761061947,1
gsm8k_train_8,0.5,91,0.17955270455748362,0.28730324913924654,0.6315565190847607,0.1631984239858946,0.8204472954425164,verify,0.4391833828118964,-0.9085177404392146,-6.497884093215134,-5.58936635277592,182,False,4.627441329997964,39.33059049720681,0.8608695652173913,0.9298245614035088,0.04424778761061947,1
gsm8k_train_8,0.6,109,0.14948523522033452,0.31446448926598325,0.6806051518899813,0.15151708442261005,0.8505147647796655,alternative,0.3791454161638746,-0.7793291422844977,-6.24807547737894,-5.468746335094442,182,False,4.627441329997964,39.33059049720681,0.8608695652173913,0.9298245614035088,0.04424778761061947,1
gsm8k_train_8,0.7,127,0.1483754096498071,0.22413203044951663,0.7157165664855453,0.1258614411356609,0.8516245903501929,alternative,0.4587094005459935,-1.2417470635115633,-7.171909873585448,-5.930162810073885,182,False,4.627441329997964,39.33059049720681,0.8608695652173913,0.9298245614035088,0.04424778761061947,1
gsm8k_train_8,0.8,146,0.08832820825159293,0.2749450280811986,0.663328678074504,0.23709683357716832,0.9116717917484071,alternative,0.33493907437532155,-0.9696762955187337,-6.72412392354916,-5.754447628030427,182,False,4.627441329997964,39.33059049720681,0.8608695652173913,0.9298245614035088,0.04424778761061947,1
gsm8k_train_9,0.1,22,0.20631667297086864,0.27673778676102245,0.7059188918355446,0.08837958549299754,0.7936833270291314,alternative,0.505442060038753,-0.9607013906511774,-6.566457616862806,-5.6057562262116285,222,True,5.806068478967063,38.23585629487705,0.7483443708609272,0.9666666666666667,0.006711409395973154,1
gsm8k_train_9,0.2,44,0.164564715355196,0.34652415576329393,0.6300688339699116,0.1798199435710881,0.835435284644804,alternative,0.4961721948954499,-0.6343530389008727,-6.48518317794556,-5.850830139044687,222,True,5.806068478967063,38.23585629487705,0.7483443708609272,0.9666666666666667,0.006711409395973154,1
gsm8k_train_9,0.3,67,0.12533363302524136,0.3776228068202166,0.5350831352947718,0.38389439978208934,0.8746663669747586,finalize,0.38389439978208934,-0.49965049697880026,-6.320612980637265,-5.820962483658465,222,True,5.806068478967063,38.23585629487705,0.7483443708609272,0.9666666666666667,0.006711409395973154,1
gsm8k_train_9,0.4,89,0.09306281829721708,0.23862478995833586,0.7011390386061105,0.1910029501045908,0.9069371817027829,verify,0.39712790805244136,-1.160233883199095,-6.934467454511417,-5.774233571312322,222,True,5.806068478967063,38.23585629487705,0.7483443708609272,0.9666666666666667,0.006711409395973154,1
gsm8k_train_9,0.5,111,0.06091706569963007,0.30102876313554744,0.7679464348966962,0.16433928854141203,0.9390829343003699,verify,0.33045709856721356,-0.8424037736359713,-7.150959142420527,-6.308555368784556,222,True,5.806068478967063,38.23585629487705,0.7483443708609272,0.9666666666666667,0.006711409395973154,1
gsm8k_train_9,0.6,133,0.14074539373012107,0.3383004921234767,0.6446681837360325,0.19207450279021615,0.8592546062698789,alternative,0.3464162549002558,-0.6708770068106915,-6.064458018662586,-5.393581011851895,222,True,5.806068478967063,38.23585629487705,0.7483443708609272,0.9666666666666667,0.006711409395973154,1
gsm8k_train_9,0.7,155,0.1722286751975597,0.30998802802180525,0.4691110429887616,0.425218499685322,0.8277713248024403,finalize,0.425218499685322,-0.8001752706848704,-6.148728342059878,-5.348553071375008,222,True,5.806068478967063,38.23585629487705,0.7483443708609272,0.9666666666666667,0.006711409395973154,1
gsm8k_train_9,0.8,178,0.05692232201237446,0.25314564339046736,0.719968820511255,0.21440613238892292,0.9430776779876255,verify,0.28882250807429316,-1.0819052063812853,-7.127653770513481,-6.045748564132196,222,True,5.806068478967063,38.23585629487705,0.7483443708609272,0.9666666666666667,0.006711409395973154,1
gsm8k_train_10,0.1,19,0.2160532103469487,0.29813460204907644,0.6347631971753493,0.1275720345665351,0.7839467896530513,alternative,0.5409187966227172,-0.8561965755755327,-6.419303788346351,-5.563107212770818,190,True,4.9578423270140775,38.323122735214106,0.803030303030303,0.9083969465648855,0.046153846153846156,1
gsm8k_train_10,0.2,38,0.18599671818902896,0.44356236913504515,0.6894750854194954,0.11374406784269207,0.814003281810971,alternative,0.49000973692918837,-0.22671666926387068,-6.208463169216044,-5.981746499952173,190,True,4.9578423270140775,38.323122735214106,0.803030303030303,0.9083969465648855,0.046153846153846156,1
gsm8k_train_10,0.3,57,0.18906275163989295,0.3366665796195519,0.7670424694794191,0.06548734892850484,0.810937248360107,alternative,0.4479737176231278,-0.6781846976658503,-7.265401852662662,-6.587217154996812,190,True,4.9578423270140775,38.323122735214106,0.803030303030303,0.9083969465648855,0.046153846153846156,1
gsm8k_train_10,0.4,76,0.09390470004828255,0.3525589873994953,0.6601755698921651,0.23319356297083405,0.9060952999517174,verify,0.3441290231227094,-0.6078097407999978,-6.591430844320868,-5.98362110352087,190,True,4.9578423270140775,38.323122735214106,0.803030303030303,0.9083969465648855,0.046153846153846156,1
gsm8k_train_10,0.5,95,0.13051998953040755,0.24738398393324337,0.6051178871979311,0.24833863569753806,0.8694800104695924,alternative,0.3954274913994823,-1.112613438589099,-6.701757657816304,-5.589144219227205,190,True,4.9578423270140775,38.323122735214106,0.803030303030303,0.9083969465648855,0.046153846153846156,1
gsm8k_train_10,0.6,114,0.232746592836087,0.3006323743647645,0.6613969672143317,0.09678272508638998,0.767253407163913,alternative,0.5243685600039697,-0.8442883641186594,-6.76020455628075,-5.915916192162091,190,True,4.9578423270140775,38.323122735214106,0.803030303030303,0.9083969465648855,0.046153846153846156,1
gsm8k_train_10,0.7,133,0.1701639962700181,0.3454677692443097,0.6333216736174293,0.17108297622227753,0.8298360037299819,alternative,0.42644529327908803,-0.6390214774146603,-6.210353727407513,-5.571332249992853,190,True,4.9578423270140775,38.323122735214106,0.803030303030303,0.9083969465648855,0.046153846153846156,1
gsm8k_train_10,0.8,152,0.16266418876188582,0.2865246569096488,0.5704740106790734,0.24501775275882456,0.8373358112381142,alternative,0.4444658971861296,-0.9123232836693047,-6.29555388812663,-5.383230604457325,190,True,4.9578423270140775,38.323122735214106,0.803030303030303,0.9083969465648855,0.046153846153846156,1
gsm8k_train_11,0.1,20,0.15767756942130418,0.32117267608853933,0.7329298980606943,0.10672319825604529,0.8423224305786958,alternative,0.4505975253941532,-0.7483878755712263,-6.7906798622711815,-6.042291986699955,200,True,5.102511056000367,39.19638738750155,0.8389830508474576,0.8974358974358975,0.06896551724137931,1
gsm8k_train_11,0.2,40,0.08925482793726625,0.23560705843065316,0.7421607501026347,0.15835652437838343,0.9107451720627338,alternative,0.33213363458978895,-1.1769165676626994,-7.085009197217092,-5.9080926295543925,200,True,5.102511056000367,39.19638738750155,0.8389830508474576,0.8974358974358975,0.06896551724137931,1
gsm8k_train_11,0.3,60,0.14285886829031325,0.28398609921622375,0.6654122799990353,0.17074031835741793,0.8571411317096868,verify,0.4158027609356356,-0.924774290733124,-6.480068546541338,-5.555294255808214,200,True,5.102511056000367,39.19638738750155,0.8389830508474576,0.8974358974358975,0.06896551724137931,1
gsm8k_train_11,0.4,80,0.12679104183614154,0.357647474594832,0.6353849573435302,0.2181410169515505,0.8732089581638585,alternative,0.4164698305160937,-0.585589464557688,-6.458818939099828,-5.87322947454214,200,True,5.102511056000367,39.19638738750155,0.8389830508474576,0.8974358974358975,0.06896551724137931,1
